x y z
-58.635515 97.647976 44.924025
-58.635515 100.160013 43.455256
-58.635515 102.672050 42.012543
-58.635515 105.184087 40.562326
-58.635515 107.696124 39.107360
-58.635515 110.208161 37.657799
-58.635515 112.720198 36.170632
-58.635515 115.232235 34.790776
-58.635515 117.744271 32.825534
-58.635515 120.256308 33.692178
-58.635515 122.768345 33.564642
-58.635515 125.280382 33.570151
-58.635515 127.792419 32.590467
-58.635515 130.304456 31.236847
-58.635515 132.816493 29.771406
-58.635515 135.328530 28.318218
-58.635515 137.840567 26.864724
-58.635515 140.352604 25.411215
-58.635515 142.864641 23.957720
-58.635515 145.376677 22.504226
-58.635515 147.888714 21.050732
-58.635515 150.400751 19.597238
-58.635515 152.912788 18.143734
-58.635515 155.424825 16.690237
-58.635515 157.936862 15.236563
-58.635515 160.448899 13.784316
-55.908346 -83.218682 125.184476
-55.908346 -80.706645 129.412422
-55.908346 -78.194608 135.102182
-55.908346 -75.682571 89.003289
-55.908346 -73.170534 122.177875
-55.908346 -70.658497 123.404660
-55.908346 -68.146460 124.004347
-55.908346 -65.634423 119.139551
-55.908346 -63.122386 138.797353
-55.908346 -60.610349 141.593750
-55.908346 -58.098312 132.774467
-55.908346 -55.586275 132.252221
-55.908346 -53.074239 119.735117
-55.908346 -50.562202 120.003471
-55.908346 -48.050165 127.815103
-55.908346 -45.538128 113.612744
-55.908346 -43.026091 126.673380
-55.908346 -40.514054 122.993286
-55.908346 -38.002017 122.127025
-55.908346 -35.489980 120.087433
-55.908346 -32.977943 118.800108
-55.908346 -30.465906 117.301252
-55.908346 -27.953869 115.734235
-55.908346 -25.441833 115.546305
-55.908346 -22.929796 110.857260
-55.908346 -20.417759 108.774981
-55.908346 -17.905722 107.457067
-55.908346 -15.393685 107.491271
-55.908346 -12.881648 103.945494
-55.908346 -10.369611 99.185129
-55.908346 -7.857574 98.534195
-55.908346 -5.345537 103.503867
-55.908346 -2.833500 86.254596
-55.908346 -0.321463 93.506343
-55.908346 2.190573 91.208910
-55.908346 4.702610 85.056897
-55.908346 7.214647 87.309080
-55.908346 9.726684 94.226197
-55.908346 12.238721 92.657139
-55.908346 14.750758 92.768714
-55.908346 17.262795 91.438471
-55.908346 19.774832 89.982395
-55.908346 22.286869 88.520626
-55.908346 24.798906 87.504365
-55.908346 27.310943 85.873907
-55.908346 29.822980 84.226794
-55.908346 32.335016 82.800770
-55.908346 34.847053 81.169297
-55.908346 37.359090 79.811411
-55.908346 39.871127 78.349657
-55.908346 42.383164 76.896710
-55.908346 44.895201 75.443184
-55.908346 47.407238 73.989676
-55.908346 49.919275 72.536179
-55.908346 52.431312 71.082859
-55.908346 54.943349 69.628875
-55.908346 57.455386 68.175847
-55.908346 59.967422 66.722194
-55.908346 62.479459 65.268560
-55.908346 64.991496 63.815236
-55.908346 67.503533 62.361695
-55.908346 70.015570 60.908213
-55.908346 72.527607 59.454713
-55.908346 75.039644 58.001216
-55.908346 77.551681 56.547720
-55.908346 80.063718 55.094223
-55.908346 82.575755 53.640726
-55.908346 85.087792 52.187229
-55.908346 87.599829 50.733732
-55.908346 90.111865 49.280235
-55.908346 92.623902 47.826747
-55.908346 95.135939 46.373208
-55.908346 97.647976 44.919760
-55.908346 100.160013 43.466309
-55.908346 102.672050 42.012691
-55.908346 105.184087 40.559174
-55.908346 107.696124 39.105913
-55.908346 110.208161 37.659287
-55.908346 112.720198 36.307220
-55.908346 115.232235 34.685558
-55.908346 117.744271 35.093320
-55.908346 120.256308 33.155660
-55.908346 122.768345 33.960715
-55.908346 125.280382 34.462037
-55.908346 127.792419 32.670125
-55.908346 130.304456 31.222422
-55.908346 132.816493 29.769710
-55.908346 135.328530 28.316292
-55.908346 137.840567 26.862786
-55.908346 140.352604 25.409277
-55.908346 142.864641 23.955786
-55.908346 145.376677 22.502294
-55.908346 147.888714 21.048804
-55.908346 150.400751 19.595311
-55.908346 152.912788 18.141810
-55.908346 155.424825 16.688313
-55.908346 157.936862 15.234849
-55.908346 160.448899 13.782230
-53.181177 -83.218682 122.693553
-53.181177 -80.706645 122.677536
-53.181177 -78.194608 119.828045
-53.181177 -75.682571 117.147384
-53.181177 -73.170534 116.537855
-53.181177 -70.658497 113.724800
-53.181177 -68.146460 115.574411
-53.181177 -65.634423 113.010761
-53.181177 -63.122386 114.938475
-53.181177 -60.610349 116.172717
-53.181177 -58.098312 122.974599
-53.181177 -55.586275 126.286866
-53.181177 -53.074239 130.197915
-53.181177 -50.562202 117.108227
-53.181177 -48.050165 120.141506
-53.181177 -45.538128 127.733549
-53.181177 -43.026091 112.725790
-53.181177 -40.514054 119.943633
-53.181177 -38.002017 118.461446
-53.181177 -35.489980 118.313899
-53.181177 -32.977943 119.398364
-53.181177 -30.465906 117.416870
-53.181177 -27.953869 115.890949
-53.181177 -25.441833 114.230699
-53.181177 -22.929796 110.254319
-53.181177 -20.417759 110.215668
-53.181177 -17.905722 108.567773
-53.181177 -15.393685 106.388747
-53.181177 -12.881648 107.219867
-53.181177 -10.369611 105.917667
-53.181177 -7.857574 104.312756
-53.181177 -5.345537 102.242052
-53.181177 -2.833500 100.493358
-53.181177 -0.321463 96.865204
-53.181177 2.190573 91.793318
-53.181177 4.702610 95.197753
-53.181177 7.214647 95.290010
-53.181177 9.726684 96.011534
-53.181177 12.238721 92.750755
-53.181177 14.750758 93.176999
-53.181177 17.262795 91.425654
-53.181177 19.774832 89.986078
-53.181177 22.286869 88.707080
-53.181177 24.798906 83.534159
-53.181177 27.310943 85.831184
-53.181177 29.822980 84.178997
-53.181177 32.335016 82.714919
-53.181177 34.847053 81.247340
-53.181177 37.359090 79.805132
-53.181177 39.871127 78.347878
-53.181177 42.383164 76.894795
-53.181177 44.895201 75.441252
-53.181177 47.407238 73.987759
-53.181177 49.919275 72.534281
-53.181177 52.431312 71.080538
-53.181177 54.943349 69.628108
-53.181177 57.455386 68.173209
-53.181177 59.967422 66.720506
-53.181177 62.479459 65.265777
-53.181177 64.991496 63.815114
-53.181177 67.503533 62.359415
-53.181177 70.015570 60.906266
-53.181177 72.527607 59.452926
-53.181177 75.039644 57.999348
-53.181177 77.551681 56.545797
-53.181177 80.063718 55.092298
-53.181177 82.575755 53.638802
-53.181177 85.087792 52.185305
-53.181177 87.599829 50.731809
-53.181177 90.111865 49.278312
-53.181177 92.623902 47.824815
-53.181177 95.135939 46.371318
-53.181177 97.647976 44.917819
-53.181177 100.160013 43.464327
-53.181177 102.672050 42.010830
-53.181177 105.184087 40.557444
-53.181177 107.696124 39.103726
-53.181177 110.208161 37.652845
-53.181177 112.720198 36.089119
-53.181177 115.232235 34.868566
-53.181177 117.744271 35.508113
-53.181177 120.256308 33.970899
-53.181177 122.768345 33.788233
-53.181177 125.280382 34.296549
-53.181177 127.792419 32.672756
-53.181177 130.304456 31.219775
-53.181177 132.816493 29.767904
-53.181177 135.328530 28.314369
-53.181177 137.840567 26.860859
-53.181177 140.352604 25.407351
-53.181177 142.864641 23.953855
-53.181177 145.376677 22.500365
-53.181177 147.888714 21.046872
-53.181177 150.400751 19.593383
-53.181177 152.912788 18.139889
-53.181177 155.424825 16.686389
-53.181177 157.936862 15.232885
-53.181177 160.448899 13.779900
-50.454008 -83.218682 121.427609
-50.454008 -80.706645 117.090982
-50.454008 -78.194608 123.057995
-50.454008 -75.682571 120.803029
-50.454008 -73.170534 116.745752
-50.454008 -70.658497 119.243552
-50.454008 -68.146460 121.317578
-50.454008 -65.634423 126.520315
-50.454008 -63.122386 119.181619
-50.454008 -60.610349 103.344356
-50.454008 -58.098312 109.013978
-50.454008 -55.586275 114.891403
-50.454008 -53.074239 120.339736
-50.454008 -50.562202 123.508349
-50.454008 -48.050165 125.925798
-50.454008 -45.538128 103.700150
-50.454008 -43.026091 121.236480
-50.454008 -40.514054 115.682373
-50.454008 -38.002017 116.073056
-50.454008 -35.489980 108.582053
-50.454008 -32.977943 118.551293
-50.454008 -30.465906 114.997824
-50.454008 -27.953869 103.113158
-50.454008 -25.441833 114.267487
-50.454008 -22.929796 107.886184
-50.454008 -20.417759 113.029194
-50.454008 -17.905722 108.025442
-50.454008 -15.393685 108.110933
-50.454008 -12.881648 106.940796
-50.454008 -10.369611 105.686851
-50.454008 -7.857574 104.227787
-50.454008 -5.345537 102.879656
-50.454008 -2.833500 101.114103
-50.454008 -0.321463 103.976551
-50.454008 2.190573 101.451199
-50.454008 4.702610 94.854322
-50.454008 7.214647 92.502527
-50.454008 9.726684 95.760292
-50.454008 12.238721 94.392812
-50.454008 14.750758 92.855547
-50.454008 17.262795 91.424986
-50.454008 19.774832 89.972146
-50.454008 22.286869 88.503829
-50.454008 24.798906 87.053176
-50.454008 27.310943 85.610415
-50.454008 29.822980 84.159870
-50.454008 32.335016 82.706835
-50.454008 34.847053 81.253296
-50.454008 37.359090 79.799758
-50.454008 39.871127 78.346349
-50.454008 42.383164 76.892823
-50.454008 44.895201 75.439333
-50.454008 47.407238 73.985834
-50.454008 49.919275 72.532346
-50.454008 52.431312 71.079065
-50.454008 54.943349 69.622222
-50.454008 57.455386 68.204188
-50.454008 59.967422 66.716365
-50.454008 62.479459 65.272832
-50.454008 64.991496 63.761673
-50.454008 67.503533 62.456628
-50.454008 70.015570 60.915182
-50.454008 72.527607 59.448367
-50.454008 75.039644 57.997118
-50.454008 77.551681 56.543864
-50.454008 80.063718 55.090378
-50.454008 82.575755 53.636879
-50.454008 85.087792 52.183382
-50.454008 87.599829 50.729885
-50.454008 90.111865 49.276388
-50.454008 92.623902 47.822891
-50.454008 95.135939 46.369393
-50.454008 97.647976 44.915907
-50.454008 100.160013 43.462368
-50.454008 102.672050 42.009016
-50.454008 105.184087 40.555365
-50.454008 107.696124 39.101279
-50.454008 110.208161 37.653961
-50.454008 112.720198 36.186326
-50.454008 115.232235 35.986261
-50.454008 117.744271 34.877296
-50.454008 120.256308 35.710877
-50.454008 122.768345 34.335311
-50.454008 125.280382 34.022531
-50.454008 127.792419 32.675211
-50.454008 130.304456 31.219472
-50.454008 132.816493 29.765924
-50.454008 135.328530 28.312430
-50.454008 137.840567 26.858936
-50.454008 140.352604 25.405433
-50.454008 142.864641 23.951930
-50.454008 145.376677 22.498441
-50.454008 147.888714 21.044948
-50.454008 150.400751 19.591454
-50.454008 152.912788 18.137963
-50.454008 155.424825 16.684465
-50.454008 157.936862 15.230968
-50.454008 160.448899 13.777267
-47.726839 -83.218682 123.883738
-47.726839 -80.706645 129.896404
-47.726839 -78.194608 120.565643
-47.726839 -75.682571 121.269415
-47.726839 -73.170534 116.076876
-47.726839 -70.658497 118.273225
-47.726839 -68.146460 116.520977
-47.726839 -65.634423 111.557769
-47.726839 -63.122386 110.868273
-47.726839 -60.610349 109.766287
-47.726839 -58.098312 118.246838
-47.726839 -55.586275 119.983799
-47.726839 -53.074239 118.024002
-47.726839 -50.562202 110.246607
-47.726839 -48.050165 112.444450
-47.726839 -45.538128 104.853420
-47.726839 -43.026091 115.196707
-47.726839 -40.514054 106.125806
-47.726839 -38.002017 114.886436
-47.726839 -35.489980 112.054769
-47.726839 -32.977943 106.945754
-47.726839 -30.465906 114.871052
-47.726839 -27.953869 112.240564
-47.726839 -25.441833 111.924724
-47.726839 -22.929796 108.586967
-47.726839 -20.417759 97.191004
-47.726839 -17.905722 109.975687
-47.726839 -15.393685 108.528879
-47.726839 -12.881648 107.151532
-47.726839 -10.369611 105.682237
-47.726839 -7.857574 104.228103
-47.726839 -5.345537 102.781122
-47.726839 -2.833500 101.360854
-47.726839 -0.321463 99.561177
-47.726839 2.190573 100.002639
-47.726839 4.702610 98.560173
-47.726839 7.214647 95.087308
-47.726839 9.726684 93.421814
-47.726839 12.238721 94.479155
-47.726839 14.750758 92.897110
-47.726839 17.262795 91.425223
-47.726839 19.774832 89.972395
-47.726839 22.286869 88.518943
-47.726839 24.798906 87.065654
-47.726839 27.310943 85.608277
-47.726839 29.822980 84.159924
-47.726839 32.335016 82.704649
-47.726839 34.847053 81.251713
-47.726839 37.359090 79.797478
-47.726839 39.871127 78.344508
-47.726839 42.383164 76.890898
-47.726839 44.895201 75.437406
-47.726839 47.407238 73.983916
-47.726839 49.919275 72.530433
-47.726839 52.431312 71.074041
-47.726839 54.943349 69.631723
-47.726839 57.455386 68.118837
-47.726839 59.967422 64.494118
-47.726839 62.479459 65.211073
-47.726839 64.991496 63.887754
-47.726839 67.503533 60.658882
-47.726839 70.015570 60.828782
-47.726839 72.527607 59.453222
-47.726839 75.039644 57.996148
-47.726839 77.551681 56.541980
-47.726839 80.063718 55.088450
-47.726839 82.575755 53.634954
-47.726839 85.087792 52.181458
-47.726839 87.599829 50.727961
-47.726839 90.111865 49.274464
-47.726839 92.623902 47.820967
-47.726839 95.135939 46.367470
-47.726839 97.647976 44.913970
-47.726839 100.160013 43.460495
-47.726839 102.672050 42.006716
-47.726839 105.184087 40.554841
-47.726839 107.696124 39.099965
-47.726839 110.208161 37.644086
-47.726839 112.720198 36.290496
-47.726839 115.232235 35.253495
-47.726839 117.744271 34.672142
-47.726839 120.256308 35.492742
-47.726839 122.768345 35.769467
-47.726839 125.280382 34.111293
-47.726839 127.792419 32.671734
-47.726839 130.304456 31.217474
-47.726839 132.816493 29.763992
-47.726839 135.328530 28.310516
-47.726839 137.840567 26.857017
-47.726839 140.352604 25.403519
-47.726839 142.864641 23.950019
-47.726839 145.376677 22.496518
-47.726839 147.888714 21.043027
-47.726839 150.400751 19.589533
-47.726839 152.912788 18.136037
-47.726839 155.424825 16.682541
-47.726839 157.936862 15.229043
-47.726839 160.448899 13.775326
-44.999669 -83.218682 124.175225
-44.999669 -80.706645 118.005936
-44.999669 -78.194608 126.737296
-44.999669 -75.682571 124.934452
-44.999669 -73.170534 116.541743
-44.999669 -70.658497 116.637466
-44.999669 -68.146460 117.993661
-44.999669 -65.634423 106.681259
-44.999669 -63.122386 108.952692
-44.999669 -60.610349 112.218004
-44.999669 -58.098312 121.182930
-44.999669 -55.586275 122.590133
-44.999669 -53.074239 116.668370
-44.999669 -50.562202 121.435832
-44.999669 -48.050165 108.684875
-44.999669 -45.538128 108.687894
-44.999669 -43.026091 116.044510
-44.999669 -40.514054 112.798993
-44.999669 -38.002017 116.523725
-44.999669 -35.489980 110.823039
-44.999669 -32.977943 103.294937
-44.999669 -30.465906 109.152515
-44.999669 -27.953869 113.104891
-44.999669 -25.441833 109.287048
-44.999669 -22.929796 103.750688
-44.999669 -20.417759 112.044106
-44.999669 -17.905722 110.078171
-44.999669 -15.393685 108.643708
-44.999669 -12.881648 107.124084
-44.999669 -10.369611 105.675747
-44.999669 -7.857574 104.237485
-44.999669 -5.345537 102.774711
-44.999669 -2.833500 101.368387
-44.999669 -0.321463 99.753285
-44.999669 2.190573 100.051569
-44.999669 4.702610 98.780610
-44.999669 7.214647 95.397419
-44.999669 9.726684 96.240709
-44.999669 12.238721 94.261786
-44.999669 14.750758 92.904582
-44.999669 17.262795 91.423796
-44.999669 19.774832 89.970723
-44.999669 22.286869 88.517023
-44.999669 24.798906 87.063465
-44.999669 27.310943 85.609945
-44.999669 29.822980 84.156518
-44.999669 32.335016 82.702824
-44.999669 34.847053 81.250220
-44.999669 37.359090 79.791951
-44.999669 39.871127 78.344386
-44.999669 42.383164 76.888678
-44.999669 44.895201 75.435838
-44.999669 47.407238 73.982236
-44.999669 49.919275 72.528473
-44.999669 52.431312 71.075195
-44.999669 54.943349 69.626105
-44.999669 57.455386 68.276220
-44.999669 59.967422 65.924066
-44.999669 62.479459 65.300413
-44.999669 64.991496 63.998625
-44.999669 67.503533 62.576897
-44.999669 70.015570 60.873099
-44.999669 72.527607 59.448752
-44.999669 75.039644 57.993209
-44.999669 77.551681 56.540009
-44.999669 80.063718 55.086528
-44.999669 82.575755 53.633031
-44.999669 85.087792 52.179534
-44.999669 87.599829 50.726037
-44.999669 90.111865 49.272540
-44.999669 92.623902 47.819044
-44.999669 95.135939 46.365540
-44.999669 97.647976 44.912087
-44.999669 100.160013 43.459118
-44.999669 102.672050 41.996849
-44.999669 105.184087 40.631044
-44.999669 107.696124 39.108791
-44.999669 110.208161 37.634951
-44.999669 112.720198 35.883342
-44.999669 115.232235 36.498520
-44.999669 117.744271 36.463184
-44.999669 120.256308 34.898306
-44.999669 122.768345 35.667607
-44.999669 125.280382 34.130664
-44.999669 127.792419 32.669562
-44.999669 130.304456 31.215534
-44.999669 132.816493 29.762098
-44.999669 135.328530 28.308593
-44.999669 137.840567 26.855096
-44.999669 140.352604 25.401601
-44.999669 142.864641 23.948106
-44.999669 145.376677 22.494607
-44.999669 147.888714 21.041107
-44.999669 150.400751 19.587611
-44.999669 152.912788 18.134114
-44.999669 155.424825 16.680618
-44.999669 157.936862 15.227120
-44.999669 160.448899 13.773449
-42.272500 -83.218682 123.745127
-42.272500 -80.706645 127.889477
-42.272500 -78.194608 125.020734
-42.272500 -75.682571 123.047728
-42.272500 -73.170534 122.415973
-42.272500 -70.658497 115.303805
-42.272500 -68.146460 115.010289
-42.272500 -65.634423 117.459261
-42.272500 -63.122386 118.353211
-42.272500 -60.610349 115.620372
-42.272500 -58.098312 120.874060
-42.272500 -55.586275 117.948084
-42.272500 -53.074239 116.776353
-42.272500 -50.562202 119.139968
-42.272500 -48.050165 112.619119
-42.272500 -45.538128 111.986862
-42.272500 -43.026091 113.899866
-42.272500 -40.514054 108.566145
-42.272500 -38.002017 107.953608
-42.272500 -35.489980 107.896176
-42.272500 -32.977943 96.638977
-42.272500 -30.465906 94.386498
-42.272500 -27.953869 110.174994
-42.272500 -25.441833 107.846867
-42.272500 -22.929796 100.046924
-42.272500 -20.417759 104.116114
-42.272500 -17.905722 107.552399
-42.272500 -15.393685 108.544694
-42.272500 -12.881648 107.085485
-42.272500 -10.369611 105.581182
-42.272500 -7.857574 104.359749
-42.272500 -5.345537 103.058791
-42.272500 -2.833500 101.719385
-42.272500 -0.321463 99.240299
-42.272500 2.190573 100.388765
-42.272500 4.702610 98.698344
-42.272500 7.214647 95.945120
-42.272500 9.726684 95.317222
-42.272500 12.238721 94.202497
-42.272500 14.750758 93.108630
-42.272500 17.262795 91.439014
